Osteoglossum	Osteoglossidae	genus	骨舌鱼属
Scleropages	Osteoglossidae	genus	硬骨舌鱼属
Moronidae	Acanthuriformes	familia	狼鲈科
Dicentrarchus	Moronidae	genus	舌齿鲈属
Ovalentaria	Percomorphaceae	zooseries	卵附系
Atherinomorphae	Ovalentaria	superordo	银汉鱼总目
Cyprinodontiformes	Atherinomorphae	ordo	鱂形目
Cyprinodontoidei	Cyprinodontiformes	subordo	鯉齒亞目
Poeciliidae	Cyprinodontoidei	familia	花鱂科
Poeciliinae	Poeciliidae	subfamilia	花鳉亚科
Poecilia	Poeciliinae	genus	花鳉属
Pterosauromorpha	Ornithodira	cladus	翼龍目
Pterosauria	Pterosauromorpha	ordo	翼龍目
Cladistia	Actinopterygii	classis	腕鳍鱼纲
Polypteriformes	Cladistia	ordo	多鳍鱼目
Polypteridae	Polypteriformes	familia	多鰭魚科
Polypterus	Polypteridae	genus	多鳍鱼属
Equus subg. Hippotigris	Equus	subgenus	斑马亚属
Lynx	Felinae	genus	猞猁属
Ailuridae	Musteloidea	familia	小熊猫科
Ailurus	Ailurinae	genus	小熊猫属
Ailurinae	Ailuridae	subfamilia	小熊猫科
Crurotarsi	Eucrocopoda	clade	镶嵌踝类
Crocodylomorpha	Loricata	superordo	鱷形超目
Crocodilia	Eusuchia	ordo	鳄目
Eusuchia	Neosuchia	clade	真鱷類
Crocodyliformes	Solidocrania	cladus	鱷型類
Mesoeucrocodylia	Crocodyliformes	clade	中真鱷類
Metasuchia	Mesoeucrocodylia	clade	後鱷類
Neosuchia	Metasuchia	clade	新鱷類
Echinodermata	Ambulacraria	phylum	棘皮动物
Heterotis	Arapaimidae	genus	尼羅異耳骨舌魚
Gobiinae	Gobiidae	subfamilia	虾虎鱼亚科
Exyrias	Gobiinae	genus	鸚鰕虎屬
Arapaima	Arapaimidae	genus	巴西骨舌鱼属
Artiodactyla	Paraxonia	ordo	偶蹄目
Artiofabula	Artiodactyla	clade	全撰类
Cetruminantia	Artiofabula	clade	鯨反芻類
Whippomorpha	Cetancodontamorpha	subordo	鯨河馬亞目
Cetacea	Cetaceamorpha	infraordo!	鯨豚類
Mysticeti	Neoceti	parvordo	鬚鯨
Odontoceti	Neoceti	parvordo	齒鯨
Archaeoceti	Cetacea	paraphyly	古鯨類
Suina	Artiofabula	subordo	猪形亚目
Suidae	Suina	familia	猪科
Suinae	Suidae	subfamilia	猪亚科
Sus	Suini	genus	猪属
Suini	Suinae	tribus	猪族
Tylopoda	Artiodactyla	subordo	胼足亚目
Camelidae	Cameloidea	familia	骆驼科
Physeterida	Odontoceti	clade	抹香鲸类
Physeteroidea	Physeterida	superfamilia	抹香鲸总科
Physeteridae	Physeteroidea	familia	抹香鲸科
Physeterinae	Physeteridae	subfamilia	抹香鲸亚科
Physeter	Physeterinae	genus	抹香鲸
Basilosauridae	Pelagiceti	familia	龍王鯨科
Basilosaurinae	Basilosauridae	subfamilia	龍王鯨亞科
Basilosaurus	Basilosaurinae	genus	龙王鲸属
Potamochoerini	Suinae	tribus	非洲野猪族
Potamochoerus	Potamochoerini	genus	非洲野猪属
Porcula	Suini	genus	姬猪属
Chondrichthyes	Eugnathostomata	classis	軟骨魚綱
Sarcopterygii	Osteichthyes	superclassis	肉鳍鱼
Coelacanthimorpha	Sarcopterygii	classis	腔棘魚綱
Sarcopterygii/unranked	Osteichthyes	cladus	肉鳍鱼
Tetrapodomorpha	Rhipidistia	subclassis	四足形類
Dipnotetrapodomorpha	Sarcopterygii	classis	肺魚四足綱
Tetrapodomorpha/skip	Sarcopterygii/unranked	cladus	四足形類
Amphibia	Batrachomorpha	classis	两栖动物
Hippopotamidae	Hippopotamoidea	familia	河馬科
Ancodonta	Whippomorpha	infraordo	凹齿下目
Hippopotaminae	Hippopotamidae	subfamilia	河马亚科
Hippopotamus	Hippopotaminae	genus	河马属
Neoloricata	Polyplacophora	subclassis	新石鱉亞綱
Choeropsis	Hippopotaminae	genus	倭河马
Basiloterus	Basilosaurinae	genus	仲王鯨屬
Ruminantia	Ruminantiamorpha	subordo	反刍亚目
Pecora	Ruminantia	infraordo	有角下目
Bovidae	Bovoidea	familia	牛科
Bovinae	Bovidae	subfamilia	牛亚科
Bovini	Bovinae	tribus	牛
Bos	Bovina	genus	牛属
Bubalus	Bovini	genus	水牛属
Mauritia	Cypraeidae	genus	绶贝属
Prionailurus	Felinae	genus	豹貓屬
Giraffidae	Giraffoidea	familia	长颈鹿科
Giraffa	Giraffini	genus	长颈鹿属
Okapia	Giraffidae	genus	㺢㹢狓属
Bison	Bovini	genus	野牛属
Coelacanthiformes	Coelacanthimorpha	ordo	腔棘鱼目
Latimeriidae	Latimerioidei	familia	腔棘魚
Latimeria	Latimeriidae	genus	矛尾鱼属
Delphinidae	Delphinoidea	familia	海豚科
Orcinus	Orcininae	genus	虎鯨
Acanthochitonina	Chitonida	subordo	毛肤石鳖亚目
Variemarginula	Fissurellidae	genus	Variemarginula属
Fissurellidae	Fissurelloidea	familia	裂螺科
Fissurelloidea	Lepetellida	superfamilia	裂螺總科
Vetigastropoda	Orthogastropoda	subclassis	古腹足類
Gastropoda	Mollusca	classis	腹足纲
Neogastropoda	Caenogastropoda	ordo!	新腹足目
Hypsogastropoda	Caenogastropoda	clade!	高腹足類
Caenogastropoda	Apogastropoda	subclassis	新進腹足類
Elephantiformes	Proboscidea	subordo	象形亞目
Elephantoidea	Elephantida	superfamilia	象总科
Elephantidae	Elephantoidea	familia	象
Elephantida	Elephantimorpha	parvordo	象小目
Elephantinae	Elephantidae	subfamilia	象亚科
Elephantini	Elephantinae	tribus	象族
Elephantina	Elephantini	subtribus	象亚族
Elephas	Elephantina	genus	象属
Loxodontini	Elephantinae	tribus	非洲象族
Loxodonta	Loxodontini	genus	非洲象
Mammuthus	Elephantina	genus	猛犸象
Stegotetrabelodon	Stegotetrabelodontinae	genus	棱齿象属
Stegotetrabelodontinae	Elephantidae	subfamilia	棱齿象亚科
Neogobius	Gobiinae	genus	新鰕虎屬
Monodonta	Monodontinae	genus	草席钟螺属
Trochidae	Trochoidea	familia	钟螺科
Trochoidea	Trochida	superfamilia!	鐘螺總科
Mollusca	Lophotrochozoa	phylum	软体动物
Lophotrochozoa	Spiralia	superphylum	冠輪動物
Spiralia	Protostomia	cladus	螺旋動物
Patellogastropoda	Gastropoda	subclassis	笠形腹足類
Apogastropoda	Orthogastropoda	cladus	後生腹足類
Orthogastropoda	Gastropoda	cladus	直腹足類
Craspedochiton	Acanthochitonidae	genus	波缘石鳖属
Acanthochitonidae	Cryptoplacoidea	familia	毛肤石鳖科
Chitonida	Neoloricata	ordo	石鳖目
Chitonidae	Chitonina	familia	石鳖科
Chitonina	Chitonida	subordo	石鱉亞目
Polyplacophora	Mollusca	classis	多板綱
Lophiiformes	Eupercaria	ordo	鮟鱇
Tetraodontiformes	Eupercaria	ordo	魨
Lophioidei	Acanthuriformes	subordo!	鮟鱇
